id,sucursal,fecha,periodo,producto,familia,unidad_venta,modificacion_original,cantidad,piezas_equivalentes,ventas_brutas,ingresos,precio_unitario,es_servicio_envio,n_guisados,n_extras,n_peticiones
112971,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Papa con Huevo,4.0,4.0,79.0,79.0,19.75,false,1,0,0
112972,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Requeson,2.0,2.0,38.0,38.0,19.0,false,1,0,0
112973,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Bistec con Papas,4.0,4.0,82.0,82.0,20.5,false,1,0,0
112974,Principal,2026-07-21,2026-07,Bocoles,Bocol,PIEZA,Deshebrada,12.0,12.0,264.0,264.0,22.0,false,1,0,0
112975,Principal,2026-07-21,2026-07,Bocoles,Bocol,PIEZA,Papa con Huevo,2.0,2.0,44.0,44.0,22.0,false,1,0,0
112976,Principal,2026-07-21,2026-07,Bocoles,Bocol,PIEZA,Cochinita,5.0,5.0,110.0,110.0,22.0,false,1,0,0
112977,Principal,2026-07-21,2026-07,Bocoles,Bocol,PIEZA,Papa con Chorizo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
112978,Principal,2026-07-21,2026-07,Huevos a la Mexicana,Huevos,ORDEN,,1.0,1.0,120.0,120.0,120.0,false,0,0,0
112979,Principal,2026-07-21,2026-07,Café Negro,Bebida,ORDEN,Normal,16.0,16.0,672.0,672.0,42.0,false,0,0,0
112980,Principal,2026-07-21,2026-07,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Poca Lechuga, Huevo Verde , Deshebrada",1.0,2.0,94.0,94.0,94.0,false,2,0,1
112981,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Chicharrón,18.0,18.0,342.0,342.0,19.0,false,1,0,0
112982,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Molida,8.0,8.0,155.0,155.0,19.38,false,1,0,0
112983,Principal,2026-07-21,2026-07,Gorditas,Gordita,PIEZA,Huevo Verde,30.0,30.0,573.0,573.0,19.1,false,1,0,0
112984,Principal,2026-07-21,2026-07,Café con Leche,Bebida,ORDEN,Normal,32.0,32.0,1344.0,1344.0,42.0,false,0,0,0
112985,Principal,2026-07-21,2026-07,1/2 Empanadas (2 pzas.),Empanada,ORDEN,Huevo con Nopal &times 2,1.0,2.0,94.0,94.0,94.0,false,1,0,0
112986,Principal,2026-07-20,2026-07,Enfrijoladas,Enfrijolada,ORDEN,"Sin Crema, Sin Aguacate",1.0,1.0,147.0,147.0,147.0,false,0,0,2
112987,Principal,2026-07-20,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada &times 2, Sin Crema, Sin Aguacate",1.0,1.0,144.0,144.0,144.0,false,1,0,2
112988,Principal,2026-07-20,2026-07,1/2 Entomatadas,Entomatada,ORDEN,"Bistec (1 pza.), Huevo Revuelto (p/relleno), Sin Crema",1.0,1.0,232.0,232.0,232.0,false,0,2,1
112989,Principal,2026-07-20,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Cochinita, Asado",1.0,1.0,144.0,144.0,144.0,false,2,0,0
112990,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,Naturales,1.0,4.0,133.0,133.0,133.0,false,0,0,0
112991,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,Sin Tomate,3.0,12.0,399.0,399.0,133.0,false,0,0,1
112992,Principal,2026-07-20,2026-07,Enmoladas,Enmolada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,182.0,182.0,182.0,false,0,1,0
112993,Principal,2026-07-20,2026-07,Entomatadas,Entomatada,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,1.0,182.0,182.0,182.0,false,0,1,0
112994,Principal,2026-07-20,2026-07,Empanadas (4 pzas.),Empanada,ORDEN,"Chicharrón &times 2, Molida, Queso",1.0,4.0,144.0,144.0,144.0,false,2,1,0
112995,Principal,2026-07-20,2026-07,Huevos Rancheros,Huevos,ORDEN,,1.0,1.0,120.0,120.0,120.0,false,0,0,0
112996,Principal,2026-07-20,2026-07,Refresco 600 ml.,Bebida,ORDEN,Coca Sin Azúcar,2.0,2.0,78.0,78.0,39.0,false,0,0,0
112997,Principal,2026-07-20,2026-07,Refresco 600 ml.,Bebida,ORDEN,Coca Light,1.0,1.0,39.0,39.0,39.0,false,0,0,0
112998,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,Sin Aguacate,1.0,4.0,133.0,133.0,133.0,false,0,0,1
112999,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Papa con Chorizo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113000,Principal,2026-07-20,2026-07,Refresco 600 ml.,Bebida,ORDEN,Valle Frut,1.0,1.0,39.0,39.0,39.0,false,0,0,0
113001,Principal,2026-07-20,2026-07,Tacos de Maiz,Taco,PIEZA,Huevo Rojo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113002,Principal,2026-07-20,2026-07,Tacos de Maiz,Taco,PIEZA,Papa con Huevo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113003,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Cochinita,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113004,Principal,2026-07-20,2026-07,Gorditas de Azúcar,Gordita,PIEZA,,1.0,1.0,42.0,42.0,42.0,false,0,0,0
113005,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Frijoles,1.0,1.0,19.0,19.0,19.0,false,1,0,0
113006,Principal,2026-07-20,2026-07,Huevos a la Mexicana,Huevos,ORDEN,,3.0,3.0,360.0,360.0,120.0,false,0,0,0
113007,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,"Deshebrada, Frijoles",2.0,2.0,48.0,48.0,24.0,false,1,1,0
113008,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,"Huevo con Chorizo, Frijoles",2.0,2.0,48.0,48.0,24.0,false,1,1,0
113009,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,"Huevo Verde, Frijoles",3.0,3.0,72.0,72.0,24.0,false,1,1,0
113010,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,"Huevo Rojo, Frijoles",2.0,2.0,48.0,48.0,24.0,false,1,1,0
113011,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Papa con Chorizo,2.0,2.0,38.0,38.0,19.0,false,1,0,0
113012,Principal,2026-07-20,2026-07,Tacos de Maiz,Taco,PIEZA,Requeson,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113013,Principal,2026-07-20,2026-07,Porción Frijol con Queso,Guarnicion,ORDEN,,1.0,1.0,5.0,5.0,5.0,false,0,0,0
113014,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Papa,5.0,5.0,95.0,95.0,19.0,false,1,0,0
113015,Principal,2026-07-20,2026-07,Tacos de Harina,Taco,PIEZA,Deshebrada,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113016,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Bistec con Papas,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113017,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Huevo Cascabel,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113018,Principal,2026-07-20,2026-07,Orden de Guisado Normal,Guarnicion,ORDEN,"Huevo con Chorizo, Pieza Tortilla de Maíz &times 4",1.0,1.0,120.0,120.0,120.0,false,1,1,0
113019,Principal,2026-07-20,2026-07,Empanadas (4 pzas.),Empanada,ORDEN,"Cochinita, Chicharrón, Pollo con Mole, Queso",1.0,4.0,144.0,144.0,144.0,false,3,1,0
113020,Principal,2026-07-20,2026-07,Huevos con Deshebrada,Huevos,ORDEN,,3.0,3.0,446.0,446.0,148.67,false,0,0,0
113021,Principal,2026-07-20,2026-07,Plátano Frito,Otros,ORDEN,Crema,1.0,1.0,42.0,42.0,42.0,false,0,0,0
113022,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Nopal,3.0,3.0,57.0,57.0,19.0,false,1,0,0
113023,Principal,2026-07-20,2026-07,Horchata Vaso,Bebida,ORDEN,,4.0,4.0,168.0,168.0,42.0,false,0,0,0
113024,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Requeson,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113025,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Huevo Verde,6.0,6.0,132.0,132.0,22.0,false,1,0,0
113026,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Molida,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113027,Principal,2026-07-20,2026-07,Gorditas Surtidas,Gordita,PIEZA,5,1.0,5.0,95.0,95.0,95.0,false,0,0,0
113028,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Requeson,2.0,2.0,38.0,38.0,19.0,false,1,0,0
113029,Principal,2026-07-20,2026-07,Tacos de Harina,Taco,PIEZA,Pollo con Mole,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113030,Principal,2026-07-20,2026-07,Gorditas Surtidas,Gordita,PIEZA,6,1.0,6.0,114.0,114.0,114.0,false,0,0,0
113031,Principal,2026-07-20,2026-07,Empanadas (4 pzas.),Empanada,ORDEN,"Barbacoa, Asado, Queso &times 2",1.0,4.0,144.0,144.0,144.0,false,2,1,0
113032,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Asado,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113033,Principal,2026-07-20,2026-07,Jamaica 1 Litro,Bebida,ORDEN,,2.0,2.0,118.0,118.0,59.0,false,0,0,0
113034,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Chicharrón,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113035,Principal,2026-07-20,2026-07,Tacos de Harina,Taco,PIEZA,Huevo con Chorizo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113036,Principal,2026-07-20,2026-07,Tacos de Maiz,Taco,PIEZA,Asado,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113037,Principal,2026-07-20,2026-07,Bisquet,Otros,ORDEN,Mantequilla,3.0,3.0,90.0,90.0,30.0,false,0,0,0
113038,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Bistec (1 pza.), Sin Frijoles, Sin Verduras",1.0,4.0,275.0,275.0,275.0,false,0,1,2
113039,Principal,2026-07-20,2026-07,Entomatadas,Entomatada,ORDEN,"Bistec (1 pza.), Huevo Revuelto (p/relleno)",2.0,2.0,656.0,656.0,328.0,false,0,2,0
113040,Principal,2026-07-20,2026-07,Enchiladas Rojas,Enchilada,ORDEN,,1.0,1.0,191.0,191.0,191.0,false,0,0,0
113041,Principal,2026-07-20,2026-07,Limón Vaso,Bebida,ORDEN,,8.0,8.0,336.0,336.0,42.0,false,0,0,0
113042,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Frijoles con Queso,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113043,Principal,2026-07-20,2026-07,Café con Leche,Bebida,ORDEN,Poca leche,2.0,2.0,84.0,84.0,42.0,false,0,0,0
113044,Principal,2026-07-20,2026-07,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,1.0,1.0,35.0,35.0,35.0,false,0,0,0
113045,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Huevo Rojo,4.0,4.0,88.0,88.0,22.0,false,1,0,0
113046,Principal,2026-07-20,2026-07,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Sin Lechuga, Cochinita, Deshebrada",1.0,2.0,94.0,94.0,94.0,false,2,0,1
113047,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Bistec con Papas,4.0,4.0,82.0,82.0,20.5,false,1,0,0
113048,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,"Bistec con Papas, Frijoles con Queso",1.0,1.0,27.0,27.0,27.0,false,2,0,0
113049,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Requesón Picosito,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113050,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,"Huevo Verde, Escurrido, Doradito",2.0,2.0,44.0,44.0,22.0,false,1,0,2
113051,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Asado,2.0,2.0,38.0,38.0,19.0,false,1,0,0
113052,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Pollo con Mole,6.0,6.0,114.0,114.0,19.0,false,1,0,0
113053,Principal,2026-07-20,2026-07,Guisado Infantil,Otros,ORDEN,Huevo Rojo,1.0,1.0,38.0,38.0,38.0,false,1,0,0
113054,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Cochinita,9.0,9.0,171.0,171.0,19.0,false,1,0,0
113055,Principal,2026-07-20,2026-07,1/2 Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,197.0,197.0,197.0,false,0,1,0
113056,Principal,2026-07-20,2026-07,Pieza Tortilla de Maíz,Guarnicion,ORDEN,,1.0,1.0,5.0,5.0,5.0,false,0,0,0
113057,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,,1.0,4.0,173.0,173.0,173.0,false,0,0,0
113058,Principal,2026-07-20,2026-07,Zanahorias p/llevar,Otros,ORDEN,,2.0,2.0,20.0,20.0,10.0,false,0,0,0
113059,Principal,2026-07-20,2026-07,Tacos de Harina,Taco,PIEZA,Frijoles con Queso,1.0,1.0,25.0,25.0,25.0,false,1,0,0
113060,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Frijoles con Queso,8.0,8.0,152.0,152.0,19.0,false,1,0,0
113061,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Molida,10.0,10.0,190.0,190.0,19.0,false,1,0,0
113062,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Papa con Huevo,12.0,12.0,231.0,231.0,19.25,false,1,0,0
113063,Principal,2026-07-20,2026-07,Migada Guisado Normal,Migada,PIEZA,"Huevo Rojo, Frijoles con Queso",1.0,1.0,173.0,173.0,173.0,false,2,0,0
113064,Principal,2026-07-20,2026-07,1/2 Enchiladas Rojas,Enchilada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,159.0,159.0,159.0,false,0,1,0
113065,Principal,2026-07-20,2026-07,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Sin Lechuga, Sin Tomate, Sin Crema",1.0,4.0,133.0,133.0,133.0,false,0,0,3
113066,Principal,2026-07-20,2026-07,Té de Manzanilla,Bebida,ORDEN,,1.0,1.0,33.0,33.0,33.0,false,0,0,0
113067,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Huevo Rojo,14.0,14.0,269.0,269.0,19.21,false,1,0,0
113068,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Deshebrada,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113069,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Requesón Picosito,4.0,4.0,76.0,76.0,19.0,false,1,0,0
113070,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Barbacoa,1.0,1.0,19.0,19.0,19.0,false,1,0,0
113071,Principal,2026-07-20,2026-07,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,,3.0,6.0,258.0,258.0,86.0,false,0,0,0
113072,Principal,2026-07-20,2026-07,Café con Leche,Bebida,ORDEN,Lechero,1.0,1.0,42.0,42.0,42.0,false,0,0,0
113073,Principal,2026-07-20,2026-07,1/2 Entomatadas,Entomatada,ORDEN,,3.0,3.0,285.0,285.0,95.0,false,0,0,0
113074,Principal,2026-07-20,2026-07,Tacos de Harina,Taco,PIEZA,Huevo Verde,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113075,Principal,2026-07-20,2026-07,Bocoles,Bocol,PIEZA,Huevo con Chorizo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113076,Principal,2026-07-20,2026-07,Café con Leche,Bebida,ORDEN,Normal,20.0,20.0,840.0,840.0,42.0,false,0,0,0
113077,Principal,2026-07-20,2026-07,Refresco 600 ml.,Bebida,ORDEN,Coca Cola,5.0,5.0,195.0,195.0,39.0,false,0,0,0
113078,Principal,2026-07-20,2026-07,Café Negro,Bebida,ORDEN,Normal,6.0,6.0,252.0,252.0,42.0,false,0,0,0
113079,Principal,2026-07-20,2026-07,1/2 Enchiladas Rojas,Enchilada,ORDEN,,2.0,2.0,190.0,190.0,95.0,false,0,0,0
113080,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Huevo Cascabel,6.0,6.0,114.0,114.0,19.0,false,1,0,0
113081,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Huevo con Nopal,2.0,2.0,41.0,41.0,20.5,false,1,0,0
113082,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Chicharrón,13.0,13.0,247.0,247.0,19.0,false,1,0,0
113083,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Deshebrada,18.0,18.0,342.0,342.0,19.0,false,1,0,0
113084,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Huevo Verde,14.0,14.0,269.0,269.0,19.21,false,1,0,0
113085,Principal,2026-07-20,2026-07,Gorditas,Gordita,PIEZA,Huevo con Chorizo,4.0,4.0,76.0,76.0,19.0,false,1,0,0
113086,Principal,2026-07-20,2026-07,Jamaica Vaso,Bebida,ORDEN,,14.0,14.0,601.0,601.0,42.93,false,0,0,0
113087,Principal,2026-07-19,2026-07,Huevos a la Mexicana,Huevos,ORDEN,,1.0,1.0,120.0,120.0,120.0,false,0,0,0
113088,Principal,2026-07-19,2026-07,Pieza Tortilla de Harina,Guarnicion,ORDEN,,2.0,2.0,10.0,10.0,5.0,false,0,0,0
113089,Principal,2026-07-19,2026-07,Tacos de Maiz,Taco,PIEZA,Chicharrón,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113090,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,Queso,1.0,1.0,19.0,19.0,19.0,false,1,0,0
113091,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,Pollo con Mole,1.0,1.0,19.0,19.0,19.0,false,1,0,0
113092,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,Huevo Rojo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113093,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Huevo con Chorizo,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113094,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Poca Lechuga, En dos platos",1.0,1.0,144.0,144.0,144.0,false,1,0,2
113095,Principal,2026-07-19,2026-07,Tacos de Maiz,Taco,PIEZA,Cochinita,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113096,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Cochinita, Deshebrada",1.0,1.0,187.0,187.0,187.0,false,2,0,0
113097,Principal,2026-07-19,2026-07,Enchiladas Mixtas,Enchilada,ORDEN,"Bistec (1 pza.), Salsa para Enchiladas Rojas, Salsa para Enchiladas Picosas",1.0,1.0,249.0,249.0,249.0,false,0,1,0
113098,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Cochinita, Asado",1.0,1.0,144.0,144.0,144.0,false,2,0,0
113099,Principal,2026-07-19,2026-07,Pieza Huevo Estrellado Medio,Huevos,ORDEN,,1.0,1.0,20.0,20.0,20.0,false,0,0,0
113100,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Cochinita, Asado, Sin Tomate",1.0,1.0,144.0,144.0,144.0,false,2,0,1
113101,Principal,2026-07-19,2026-07,Enchiladas Rojas,Enchilada,ORDEN,Sin Aguacate,1.0,1.0,147.0,147.0,147.0,false,0,0,1
113102,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Barbacoa, Deshebrada",1.0,1.0,144.0,144.0,144.0,false,2,0,0
113103,Principal,2026-07-19,2026-07,Gorditas Surtidas,Gordita,PIEZA,5,1.0,5.0,95.0,95.0,95.0,false,0,0,0
113104,Principal,2026-07-19,2026-07,Refresco 600 ml.,Bebida,ORDEN,Fresca,1.0,1.0,39.0,39.0,39.0,false,0,0,0
113105,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,Cochinita,1.0,1.0,25.0,25.0,25.0,false,1,0,0
113106,Principal,2026-07-19,2026-07,1/2 Enmoladas,Enmolada,ORDEN,Huevo Revuelto (2 pzas.),1.0,1.0,130.0,130.0,130.0,false,0,1,0
113107,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Cochinita, Molida",1.0,1.0,144.0,144.0,144.0,false,2,0,0
113108,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Deshebrada",1.0,1.0,144.0,144.0,144.0,false,2,0,0
113109,Principal,2026-07-19,2026-07,1/2 Entomatadas,Entomatada,ORDEN,"Chicharrón &times 3, Relleno de Guisados",1.0,1.0,133.0,133.0,133.0,false,1,1,0
113110,Principal,2026-07-19,2026-07,Refresco 355 ml.,Bebida,ORDEN,Coca Cola Sin Azúcar,1.0,1.0,35.0,35.0,35.0,false,0,0,0
113111,Principal,2026-07-19,2026-07,1/2 Enchiladas Rojas,Enchilada,ORDEN,Bistec (1 pza.),1.0,1.0,197.0,197.0,197.0,false,0,1,0
113112,Principal,2026-07-19,2026-07,Refresco 600 ml.,Bebida,ORDEN,Sprite,2.0,2.0,78.0,78.0,39.0,false,0,0,0
113113,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Requeson,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113114,Principal,2026-07-19,2026-07,1/2 Entomatadas,Entomatada,ORDEN,"Bistec (1 pza.), Huevo Estrellado Tierno (2 pzas.)",1.0,1.0,232.0,232.0,232.0,false,0,2,0
113115,Principal,2026-07-19,2026-07,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Sin Crema, Sin Verduras, Cochinita, Deshebrada",1.0,2.0,94.0,94.0,94.0,false,2,0,2
113116,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Barbacoa,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113117,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Chicharrón, Sin Lechuga, Sin Tomate",1.0,1.0,144.0,144.0,144.0,false,2,0,2
113118,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Chicharrón, Poca Lechuga",1.0,1.0,144.0,144.0,144.0,false,2,0,1
113119,Principal,2026-07-19,2026-07,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,1.0,1.0,35.0,35.0,35.0,false,0,0,0
113120,Principal,2026-07-19,2026-07,1/2 Encremadas,Encremada,ORDEN,,2.0,2.0,190.0,190.0,95.0,false,0,0,0
113121,Principal,2026-07-19,2026-07,1/2 Enchiladas Mixtas (4 Piezas),Enchilada,ORDEN,"Huevo Revuelto (2 pzas.), Salsa para Enchiladas Picosas, Salsa para Enmoladas, Sin Crema",1.0,4.0,154.0,154.0,154.0,false,0,1,1
113122,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,"Huevo con Chorizo, Frijoles",1.0,1.0,27.0,27.0,27.0,false,1,1,0
113123,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,"Huevo Verde, Frijoles",1.0,1.0,27.0,27.0,27.0,false,1,1,0
113124,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,"Barbacoa, Frijoles",1.0,1.0,24.0,24.0,24.0,false,1,1,0
113125,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,"Queso, Frijoles",1.0,1.0,27.0,27.0,27.0,false,1,1,0
113126,Principal,2026-07-19,2026-07,Orden de Guisado de Carne,Guarnicion,ORDEN,"Barbacoa, Nopal, Pieza Tortilla de Maíz &times 4",1.0,1.0,135.0,135.0,135.0,false,2,1,0
113127,Principal,2026-07-19,2026-07,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,"Sin Crema, Sin Aguacate, Sin Verduras",1.0,2.0,86.0,86.0,86.0,false,0,0,3
113128,Principal,2026-07-19,2026-07,Porción Frijol con Queso,Guarnicion,ORDEN,,1.0,1.0,5.0,5.0,5.0,false,0,0,0
113129,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,"Frijoles con Queso, Bistec con Papas",1.0,1.0,187.0,187.0,187.0,false,2,0,0
113130,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,Barbacoa,1.0,1.0,144.0,144.0,144.0,false,1,0,0
113131,Principal,2026-07-19,2026-07,Gorditas de Azúcar,Gordita,PIEZA,,1.0,1.0,42.0,42.0,42.0,false,0,0,0
113132,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,Barbacoa,10.0,10.0,190.0,190.0,19.0,false,1,0,0
113133,Principal,2026-07-19,2026-07,Huevo Estrellado 2 pzas.,Huevos,ORDEN,,1.0,1.0,35.0,35.0,35.0,false,0,0,0
113134,Principal,2026-07-19,2026-07,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Huevo Rojo, Papa con Chorizo",1.0,2.0,94.0,94.0,94.0,false,2,0,0
113135,Principal,2026-07-19,2026-07,Enfrijoladas,Enfrijolada,ORDEN,,1.0,1.0,147.0,147.0,147.0,false,0,0,0
113136,Principal,2026-07-19,2026-07,Huevos con Deshebrada,Huevos,ORDEN,,1.0,1.0,135.0,135.0,135.0,false,0,0,0
113137,Principal,2026-07-19,2026-07,Migada Guisado de Carne,Migada,PIEZA,Deshebrada,1.0,1.0,144.0,144.0,144.0,false,1,0,0
113138,Principal,2026-07-19,2026-07,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,Sin Verduras,1.0,2.0,86.0,86.0,86.0,false,0,0,1
113139,Principal,2026-07-19,2026-07,Refresco 600 ml.,Bebida,ORDEN,Delaware,2.0,2.0,78.0,78.0,39.0,false,0,0,0
113140,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,"Cochinita, Doradito",2.0,2.0,44.0,44.0,22.0,false,1,0,1
113141,Principal,2026-07-19,2026-07,Tacos de Harina,Taco,PIEZA,"Barbacoa, Doradito",2.0,2.0,44.0,44.0,22.0,false,1,0,1
113142,Principal,2026-07-19,2026-07,Tacos de Maiz,Taco,PIEZA,Pollo con Mole,3.0,3.0,66.0,66.0,22.0,false,1,0,0
113143,Principal,2026-07-19,2026-07,Tacos de Maiz,Taco,PIEZA,Bistec con Papas,1.0,1.0,22.0,22.0,22.0,false,1,0,0
113144,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Huevo Cascabel,2.0,2.0,44.0,44.0,22.0,false,1,0,0
113145,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Frijoles con Queso,14.0,14.0,308.0,308.0,22.0,false,1,0,0
113146,Principal,2026-07-19,2026-07,Bocoles,Bocol,PIEZA,Papa con Chorizo,6.0,6.0,132.0,132.0,22.0,false,1,0,0
113147,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,Nopal,2.0,2.0,38.0,38.0,19.0,false,1,0,0
113148,Principal,2026-07-19,2026-07,Gorditas,Gordita,PIEZA,Papa con Chorizo,10.0,10.0,193.0,193.0,19.3,false,1,0,0
