id,detalle_id,sucursal,fecha,periodo,producto,tipo,valor,token_original,multiplicador,posicion
15459,14832,Principal,2024-12-29,2024-12,Refresco 600 ml.,VARIANTE,Delaware,Delaware,1,1
15460,14833,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Deshebrada,Deshebrada,1,1
15461,14834,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Pollo con Mole,Pollo con Mole,1,1
15462,14835,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Requesón Picosito,Requesón Picosito,1,1
15463,14836,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
15464,14837,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
15465,14838,Principal,2024-12-29,2024-12,Café Negro,VARIANTE,Normal,Normal,1,1
15466,14839,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15467,14840,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Molida,Molida,1,1
15468,14841,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15469,14844,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
15470,14844,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Molida,Molida,1,2
15471,14844,Principal,2024-12-29,2024-12,Migada Guisado de Carne,PETICION,Sin Lechuga,Sin Lechuga,1,3
15472,14844,Principal,2024-12-29,2024-12,Migada Guisado de Carne,PETICION,Sin Frijoles,Sin Frijoles,1,4
15473,14845,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
15474,14845,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Molida,Molida,1,2
15475,14846,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
15476,14847,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Requeson,Requeson,1,1
15477,14848,Principal,2024-12-29,2024-12,Refresco 600 ml.,VARIANTE,Escuis Hierro,Escuis Hierro,1,1
15478,14849,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15479,14850,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15480,14851,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15481,14852,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Asado,Asado,1,1
15482,14853,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
15483,14854,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Molida,Molida,1,1
15484,14855,Principal,2024-12-29,2024-12,Enmoladas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
15485,14856,Principal,2024-12-29,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
15486,14857,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Pollo con Mole,Pollo con Mole,1,1
15487,14860,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
15488,14861,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15489,14862,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Cochinita,Cochinita,1,1
15490,14863,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15491,14864,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15492,14865,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
15493,14866,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Barbacoa,Barbacoa,1,1
15494,14867,Principal,2024-12-29,2024-12,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
15495,14869,Principal,2024-12-29,2024-12,Gorditas Surtidas,CANT_SURTIDO,4,4,1,1
15496,14870,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Nopal,Nopal,1,1
15497,14871,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
15498,14872,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15499,14873,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
15500,14874,Principal,2024-12-29,2024-12,Pieza de Pan,VARIANTE,Pan Chico Pieza,Pan Chico Pieza,1,1
15501,14875,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
15502,14876,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
15503,14876,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
15504,14877,Principal,2024-12-29,2024-12,1/2 Enchiladas Rojas,GUISADO,Huevo Verde,Huevo Verde,1,1
15505,14877,Principal,2024-12-29,2024-12,1/2 Enchiladas Rojas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,2
15506,14877,Principal,2024-12-29,2024-12,1/2 Enchiladas Rojas,GUISADO,Molida,Molida,1,3
15507,14877,Principal,2024-12-29,2024-12,1/2 Enchiladas Rojas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,4
15508,14879,Principal,2024-12-29,2024-12,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,4,1
15509,14880,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
15510,14883,Principal,2024-12-29,2024-12,Café con Leche,VARIANTE,Normal,Normal,1,1
15511,14884,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
15512,14885,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
15513,14886,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15514,14887,Principal,2024-12-29,2024-12,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
15515,14888,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
15516,14888,Principal,2024-12-29,2024-12,Bocoles,PETICION,Doradita,Doradita,1,2
15517,14889,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Pollo con Mole,Pollo con Mole,1,1
15518,14889,Principal,2024-12-29,2024-12,Bocoles,PETICION,Doradita,Doradita,1,2
15519,14890,Principal,2024-12-29,2024-12,Café con Leche,VARIANTE,Lechero,Lechero,1,1
15520,14891,Principal,2024-12-29,2024-12,Bisquet,VARIANTE,Mantequilla,Mantequilla,1,1
15521,14892,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
15522,14893,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15523,14894,Principal,2024-12-29,2024-12,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
15524,14895,Principal,2024-12-29,2024-12,Tacos de Harina,GUISADO,Cochinita,Cochinita,1,1
15525,14898,Principal,2024-12-29,2024-12,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,1
15526,14898,Principal,2024-12-29,2024-12,Empanadas (4 pzas.),GUISADO,Chicharrón,Chicharrón,1,2
15527,14898,Principal,2024-12-29,2024-12,Empanadas (4 pzas.),GUISADO,Molida,Molida,1,3
15528,14898,Principal,2024-12-29,2024-12,Empanadas (4 pzas.),GUISADO,Pollo con Mole,Pollo con Mole,1,4
15529,14899,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15530,14899,Principal,2024-12-29,2024-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
15531,14899,Principal,2024-12-29,2024-12,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,3
15532,14901,Principal,2024-12-28,2024-12,1/2 Enmoladas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15533,14902,Principal,2024-12-28,2024-12,Enchiladas Rojas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15534,14904,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
15535,14905,Principal,2024-12-28,2024-12,Enchiladas Picositas,GUISADO,Papa,Papa,6,1
15536,14905,Principal,2024-12-28,2024-12,Enchiladas Picositas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,2
15537,14905,Principal,2024-12-28,2024-12,Enchiladas Picositas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,3
15538,14906,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Huevo Verde,Huevo Verde,1,1
15539,14906,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Chicharrón,Chicharrón,1,2
15540,14906,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Bistec con Papas,Bistec con Papas,2,3
15541,14906,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),PETICION,Frijoles Aparte,Frijoles Aparte,1,4
15542,14907,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,PETICION,Sin Lechuga,Sin Lechuga,1,1
15543,14907,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Ciego (2 pzas.),Huevo Estrellado Ciego (2 pzas.),1,2
15544,14908,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15545,14909,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
15546,14910,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15547,14911,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
15548,14912,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
15549,14913,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
15550,14914,Principal,2024-12-28,2024-12,Refresco 600 ml.,VARIANTE,Coca Light,Coca Light,1,1
15551,14916,Principal,2024-12-28,2024-12,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,1
15552,14917,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Deshebrada,Deshebrada,1,1
15553,14918,Principal,2024-12-28,2024-12,Enchiladas Picositas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15554,14919,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
15555,14919,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Papa con Chorizo,Papa con Chorizo,1,2
15556,14920,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
15557,14921,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15558,14922,Principal,2024-12-28,2024-12,1/2 Enmoladas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
15559,14924,Principal,2024-12-28,2024-12,Quesadillas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,1
15560,14926,Principal,2024-12-28,2024-12,1/2 Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
15561,14927,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Molida,Molida,1,1
15562,14928,Principal,2024-12-28,2024-12,1/2 Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15563,14929,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Requeson,Requeson,1,1
15564,14931,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Frijoles,Frijoles,1,1
15565,14934,Principal,2024-12-28,2024-12,Café con Leche,VARIANTE,Leche Aparte,Leche Aparte,1,1
15566,14935,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Papa,Papa,1,1
15567,14936,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15568,14937,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Requeson,Requeson,1,1
15569,14938,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
15570,14938,Principal,2024-12-28,2024-12,Tacos de Maiz,EXTRA,Frijoles,Frijoles,1,2
15571,14939,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
15572,14940,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Cochinita,Cochinita,1,1
15573,14940,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Molida,Molida,1,2
15574,14941,Principal,2024-12-28,2024-12,Orden de Guisado de Carne,GUISADO,Asado,Asado,1,1
15575,14942,Principal,2024-12-28,2024-12,1/2 Quesadillas (2 pzas.),PETICION,Sin Verduras,Sin Verduras,1,1
15576,14944,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
15577,14944,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
15578,14944,Principal,2024-12-28,2024-12,Migada Guisado de Carne,PETICION,En dos platos,En dos platos,1,3
15579,14945,Principal,2024-12-28,2024-12,Refresco 600 ml.,VARIANTE,Valle Frut,Valle Frut,1,1
15580,14946,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Queso,Queso,1,1
15581,14947,Principal,2024-12-28,2024-12,Café con Leche,VARIANTE,Poca leche,Poca leche,1,1
15582,14948,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
15583,14949,Principal,2024-12-28,2024-12,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,1
15584,14949,Principal,2024-12-28,2024-12,1/2 Entomatadas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,2
15585,14949,Principal,2024-12-28,2024-12,1/2 Entomatadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,3
15586,14950,Principal,2024-12-28,2024-12,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
15587,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Huevo Rojo,Huevo Rojo,1,1
15588,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Papa con Chorizo,Papa con Chorizo,1,2
15589,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,3
15590,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,4
15591,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),PETICION,Sin Tomate,Sin Tomate,1,5
15592,14951,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,6
15593,14952,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,1
15594,14952,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
15595,14952,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),GUISADO,Molida,Molida,1,3
15596,14952,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),EXTRA,Queso,Queso,1,4
15597,14952,Principal,2024-12-28,2024-12,Empanadas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,5
15598,14953,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
15599,14953,Principal,2024-12-28,2024-12,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
15600,14954,Principal,2024-12-28,2024-12,Entomatadas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
15601,14954,Principal,2024-12-28,2024-12,Entomatadas,PETICION,Sin Aguacate,Sin Aguacate,1,2
15602,14955,Principal,2024-12-28,2024-12,Refresco 355 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
15603,14956,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15604,14957,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Bistec con Papas,Bistec con Papas,1,1
15605,14958,Principal,2024-12-28,2024-12,Refresco 600 ml.,VARIANTE,Escuis Manzana,Escuis Manzana,1,1
15606,14959,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15607,14960,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Requeson,Requeson,1,1
15608,14961,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
15609,14961,Principal,2024-12-28,2024-12,1/2 Enchiladas Rojas,PETICION,Sin Crema,Sin Crema,1,2
15610,14962,Principal,2024-12-28,2024-12,Servicio a Dom.,CANT_SURTIDO,20,20,1,1
15611,14963,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
15612,14964,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
15613,14965,Principal,2024-12-28,2024-12,1/2 Quesadillas (2 pzas.),EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
15614,14965,Principal,2024-12-28,2024-12,1/2 Quesadillas (2 pzas.),PETICION,Sin Crema,Sin Crema,1,2
15615,14966,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Queso,Queso,1,1
15616,14967,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Cochinita,Cochinita,1,1
15617,14967,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),EXTRA,Queso,Queso,1,2
15618,14968,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
15619,14969,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Cochinita,Cochinita,1,1
15620,14970,Principal,2024-12-28,2024-12,Bisquet,VARIANTE,Mantequilla,Mantequilla,1,1
15621,14971,Principal,2024-12-28,2024-12,Café con Leche,VARIANTE,Lechero,Lechero,1,1
15622,14972,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Requesón Picosito,Requesón Picosito,1,1
15623,14973,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
15624,14974,Principal,2024-12-28,2024-12,Orden de Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15625,14974,Principal,2024-12-28,2024-12,Orden de Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
15626,14976,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Papa,Papa,1,1
15627,14977,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),PETICION,Sin Verduras,Sin Verduras,1,1
15628,14977,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,2,2
15629,14978,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15630,14979,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15631,14981,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Asado,Asado,1,1
15632,14982,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15633,14983,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15634,14984,Principal,2024-12-28,2024-12,Quesadillas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,1
15635,14984,Principal,2024-12-28,2024-12,Quesadillas (4 pzas.),PETICION,Sin Aguacate,Sin Aguacate,1,2
15636,14985,Principal,2024-12-28,2024-12,Enchiladas Rojas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
15637,14986,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
15638,14987,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Papa,Papa,1,1
15639,14988,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15640,14989,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Bistec con Papas,Bistec con Papas,1,1
15641,14990,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Barbacoa,Barbacoa,1,1
15642,14991,Principal,2024-12-28,2024-12,Tacos de Maiz,GUISADO,Asado,Asado,1,1
15643,14992,Principal,2024-12-28,2024-12,1/2 Encremadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
15644,14993,Principal,2024-12-28,2024-12,Enchiladas Mixtas,COMPOSICION,Salsa para Enchiladas Rojas,Salsa para Enchiladas Rojas,1,1
15645,14993,Principal,2024-12-28,2024-12,Enchiladas Mixtas,COMPOSICION,Salsa para Enchiladas Picosas,Salsa para Enchiladas Picosas,1,2
15646,14993,Principal,2024-12-28,2024-12,Enchiladas Mixtas,PETICION,Sin Aguacate,Sin Aguacate,1,3
15647,14993,Principal,2024-12-28,2024-12,Enchiladas Mixtas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,4
15648,14996,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
15649,14997,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Molida,Molida,1,1
15650,14998,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Papa,Papa,1,1
15651,14998,Principal,2024-12-28,2024-12,Gorditas,EXTRA,Queso,Queso,1,2
15652,14999,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
15653,15000,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Pollo con Mole,Pollo con Mole,1,1
15654,15001,Principal,2024-12-28,2024-12,Café Negro,VARIANTE,Normal,Normal,1,1
15655,15002,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
15656,15002,Principal,2024-12-28,2024-12,Bocoles,EXTRA,Frijoles,Frijoles,1,2
15657,15003,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15658,15003,Principal,2024-12-28,2024-12,Bocoles,EXTRA,Frijoles,Frijoles,1,2
15659,15004,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
15660,15005,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
15661,15006,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Barbacoa,Barbacoa,1,1
15662,15007,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Molida,Molida,1,1
15663,15008,Principal,2024-12-28,2024-12,Tacos de Harina,GUISADO,Chicharrón,Chicharrón,1,1
15664,15009,Principal,2024-12-28,2024-12,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
15665,15010,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
15666,15011,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
15667,15012,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
15668,15013,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
15669,15014,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
15670,15015,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
15671,15016,Principal,2024-12-28,2024-12,Pieza de Pan,VARIANTE,Pan Chico Pieza,Pan Chico Pieza,1,1
15672,15017,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,1
15673,15017,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Molida,Molida,1,2
15674,15019,Principal,2024-12-28,2024-12,Café con Leche,VARIANTE,Normal,Normal,1,1
15675,15020,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
15676,15022,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Cochinita,Cochinita,1,1
15677,15024,Principal,2024-12-28,2024-12,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,2,1
15678,15025,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Nopal,Nopal,1,1
15679,15027,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
15680,15028,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
15681,15029,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
15682,15030,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Asado,Asado,1,1
15683,15031,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
15684,15032,Principal,2024-12-28,2024-12,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
15685,15033,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
15686,15034,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
15687,15035,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Cochinita,Cochinita,1,1
15688,15036,Principal,2024-12-28,2024-12,Bocoles,GUISADO,Molida,Molida,1,1
15689,15038,Principal,2024-12-27,2024-12,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
15690,15038,Principal,2024-12-27,2024-12,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
