fecha,tipo,modificador,veces,renglones,unidades_afectadas
2026-06-23,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-06-23,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-06-23,EXTRA,Huevo Revuelto (2 pzas.),2,2,3.00
2026-06-23,PETICION,Doradita,4,4,7.00
2026-06-23,PETICION,Frijoles Aparte,1,1,1.00
2026-06-23,PETICION,Sin Aguacate,1,1,1.00
2026-06-23,PETICION,Sin Crema,1,1,1.00
2026-06-23,PETICION,Sin Lechuga,1,1,1.00
2026-06-23,PETICION,Sin Tomate,1,1,1.00
2026-06-23,PETICION,Sin Verduras,2,2,2.00
2026-06-23,VARIANTE,Bocol delgado,2,2,2.00
2026-06-23,VARIANTE,Coca Cola,2,2,2.00
2026-06-23,VARIANTE,Coca Cola Sin Azúcar,1,1,8.00
2026-06-23,VARIANTE,Coca Light,1,1,1.00
2026-06-23,VARIANTE,Crema,1,1,1.00
2026-06-23,VARIANTE,Delaware,1,1,1.00
2026-06-23,VARIANTE,Escuis Hierro,1,1,1.00
2026-06-23,VARIANTE,Escuis Manzana,1,1,2.00
2026-06-23,VARIANTE,Lechera,1,1,1.00
2026-06-23,VARIANTE,Lechero,1,1,1.00
2026-06-23,VARIANTE,Mantequilla,1,1,4.00
2026-06-23,VARIANTE,Medio,1,1,1.00
2026-06-23,VARIANTE,Natural,1,1,1.00
2026-06-23,VARIANTE,Normal,2,2,38.00
2026-06-23,VARIANTE,Poca leche,1,1,1.00
2026-06-24,EXTRA,Bistec (1 pza.),4,4,5.00
2026-06-24,EXTRA,Frijoles,3,3,4.00
2026-06-24,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-06-24,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-06-24,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-06-24,EXTRA,Huevo Estrellado Tierno (2 pzas.),4,4,4.00
2026-06-24,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-06-24,EXTRA,Pieza Tortilla de Maíz,3,1,1.00
2026-06-24,EXTRA,Queso,7,4,4.00
2026-06-24,EXTRA,Relleno de Guisados,4,4,4.00
2026-06-24,PETICION,Doradita,3,3,3.00
2026-06-24,PETICION,En dos platos,1,1,1.00
2026-06-24,PETICION,Escurrida,2,2,2.00
2026-06-24,PETICION,Poca Lechuga,2,2,2.00
2026-06-24,PETICION,Poco Frijol,1,1,1.00
2026-06-24,PETICION,Sin Aguacate,2,2,2.00
2026-06-24,PETICION,Sin Crema,4,4,4.00
2026-06-24,PETICION,Sin Lechuga,2,2,2.00
2026-06-24,PETICION,Sin Queso,1,1,1.00
2026-06-24,PETICION,Sin Tomate,2,2,2.00
2026-06-24,PETICION,Sin Verduras,2,2,2.00
2026-06-24,VARIANTE,Coca Cola,2,2,11.00
2026-06-24,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-06-24,VARIANTE,Coca Light,1,1,2.00
2026-06-24,VARIANTE,Crema,2,2,3.00
2026-06-24,VARIANTE,Fresca,1,1,1.00
2026-06-24,VARIANTE,Leche Aparte,1,1,2.00
2026-06-24,VARIANTE,Lechera,1,1,1.00
2026-06-24,VARIANTE,Lechero,1,1,3.00
2026-06-24,VARIANTE,Mantequilla,2,2,8.00
2026-06-24,VARIANTE,Mermelada de Fresa,1,1,2.00
2026-06-24,VARIANTE,Migada Delgada,1,1,1.00
2026-06-24,VARIANTE,Naturales,1,1,1.00
2026-06-24,VARIANTE,Normal,2,2,27.00
2026-06-24,VARIANTE,Poca leche,1,1,2.00
2026-06-25,EXTRA,Bistec (1 pza.),4,4,5.00
2026-06-25,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-06-25,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-06-25,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-06-25,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-06-25,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-06-25,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-06-25,EXTRA,Queso,2,2,2.00
2026-06-25,EXTRA,Relleno de Guisados,1,1,1.00
2026-06-25,PETICION,En dos platos,1,1,1.00
2026-06-25,PETICION,Frijoles Aparte,1,1,1.00
2026-06-25,PETICION,Poco Frijol,1,1,1.00
2026-06-25,PETICION,Sin Crema,2,2,2.00
2026-06-25,PETICION,Sin Lechuga,2,2,2.00
2026-06-25,PETICION,Sin Queso,1,1,1.00
2026-06-25,PETICION,Sin Verduras,2,2,2.00
2026-06-25,VARIANTE,Coca Cola,2,2,12.00
2026-06-25,VARIANTE,Coca Cola Sin Azúcar,2,2,3.00
2026-06-25,VARIANTE,Escuis Fresa,1,1,1.00
2026-06-25,VARIANTE,Escuis Hierro,1,1,1.00
2026-06-25,VARIANTE,Escuis Manzana,1,1,1.00
2026-06-25,VARIANTE,Fresca,1,1,1.00
2026-06-25,VARIANTE,Leche Aparte,1,1,2.00
2026-06-25,VARIANTE,Mantequilla,2,2,6.00
2026-06-25,VARIANTE,Mermelada de Fresa,1,1,1.00
2026-06-25,VARIANTE,Normal,2,2,42.00
2026-06-25,VARIANTE,Poca leche,1,1,1.00
2026-06-26,EXTRA,Bistec (1 pza.),4,4,5.00
2026-06-26,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,2.00
2026-06-26,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-06-26,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-06-26,EXTRA,Huevo Revuelto (2 pzas.),3,3,5.00
2026-06-26,EXTRA,Queso,2,2,2.00
2026-06-26,EXTRA,Relleno de Guisados,4,4,4.00
2026-06-26,PETICION,Frijoles Aparte,1,1,1.00
2026-06-26,PETICION,Poca Lechuga,1,1,1.00
2026-06-26,PETICION,Sin Aguacate,3,3,3.00
2026-06-26,PETICION,Sin Crema,6,6,6.00
2026-06-26,PETICION,Sin Lechuga,6,6,6.00
2026-06-26,PETICION,Sin Queso,1,1,1.00
2026-06-26,PETICION,Sin Tomate,5,5,5.00
2026-06-26,PETICION,Sin Verduras,1,1,1.00
2026-06-26,PETICION,Verdura Aparte,1,1,1.00
2026-06-26,VARIANTE,Coca Cola,2,2,6.00
2026-06-26,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-06-26,VARIANTE,Coca Light,1,1,2.00
2026-06-26,VARIANTE,Crema,2,2,3.00
2026-06-26,VARIANTE,Delaware,1,1,3.00
2026-06-26,VARIANTE,Escuis Hierro,1,1,1.00
2026-06-26,VARIANTE,Escuis Piña,1,1,2.00
2026-06-26,VARIANTE,Fresca,1,1,1.00
2026-06-26,VARIANTE,Leche Aparte,1,1,2.00
2026-06-26,VARIANTE,Lechero,1,1,2.00
2026-06-26,VARIANTE,Mantequilla,1,1,6.00
2026-06-26,VARIANTE,Normal,2,2,44.00
2026-06-26,VARIANTE,Poca leche,1,1,1.00
2026-06-27,EXTRA,Bistec (1 pza.),13,13,13.00
2026-06-27,EXTRA,Doble Guiso,2,2,5.00
2026-06-27,EXTRA,Frijoles,6,4,4.00
2026-06-27,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-06-27,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-06-27,EXTRA,Huevo Revuelto (2 pzas.),3,3,4.00
2026-06-27,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-06-27,EXTRA,Pieza Tortilla de Maíz,2,1,1.00
2026-06-27,EXTRA,Relleno de Guisados,9,9,9.00
2026-06-27,PETICION,En dos platos,1,1,1.00
2026-06-27,PETICION,Escurrida,4,4,10.00
2026-06-27,PETICION,Poca Lechuga,3,3,3.00
2026-06-27,PETICION,Sin Aguacate,4,4,4.00
2026-06-27,PETICION,Sin Crema,8,8,8.00
2026-06-27,PETICION,Sin Frijoles,1,1,2.00
2026-06-27,PETICION,Sin Lechuga,4,4,4.00
2026-06-27,PETICION,Sin Queso,2,2,2.00
2026-06-27,PETICION,Sin Tomate,5,5,5.00
2026-06-27,PETICION,Sin Verduras,2,2,2.00
2026-06-27,VARIANTE,Coca Cola,2,2,16.00
2026-06-27,VARIANTE,Coca Cola Sin Azúcar,1,1,7.00
2026-06-27,VARIANTE,Coca Light,1,1,2.00
2026-06-27,VARIANTE,Crema,1,1,3.00
2026-06-27,VARIANTE,Delaware,1,1,3.00
2026-06-27,VARIANTE,Escuis Fresa,1,1,1.00
2026-06-27,VARIANTE,Escuis Piña,1,1,1.00
2026-06-27,VARIANTE,Leche Aparte,1,1,8.00
2026-06-27,VARIANTE,Lechera,2,2,4.00
2026-06-27,VARIANTE,Lechero,1,1,1.00
2026-06-27,VARIANTE,Mantequilla,1,1,5.00
2026-06-27,VARIANTE,Normal,2,2,54.00
2026-06-27,VARIANTE,Sprite,1,1,1.00
2026-06-28,EXTRA,Bistec (1 pza.),6,6,6.00
2026-06-28,EXTRA,Frijoles,2,2,2.00
2026-06-28,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-06-28,EXTRA,Huevo Revuelto (2 pzas.),5,5,6.00
2026-06-28,EXTRA,Huevo Revuelto (p/relleno),4,4,5.00
2026-06-28,EXTRA,Pieza Tortilla de Maíz,8,2,2.00
2026-06-28,EXTRA,Queso,3,2,2.00
2026-06-28,EXTRA,Relleno de Guisados,4,4,5.00
2026-06-28,PETICION,Poca Lechuga,2,2,2.00
2026-06-28,PETICION,Poco Frijol,2,2,2.00
2026-06-28,PETICION,Sin Aguacate,3,3,3.00
2026-06-28,PETICION,Sin Crema,12,12,13.00
2026-06-28,PETICION,Sin Frijoles,1,1,1.00
2026-06-28,PETICION,Sin Lechuga,7,7,7.00
2026-06-28,PETICION,Sin Tomate,5,5,5.00
2026-06-28,PETICION,Sin Verduras,1,1,1.00
2026-06-28,PETICION,Verdura Aparte,2,2,2.00
2026-06-28,VARIANTE,Coca Cola,2,2,9.00
2026-06-28,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-06-28,VARIANTE,Coca Light,1,1,2.00
2026-06-28,VARIANTE,Crema,3,3,4.00
2026-06-28,VARIANTE,Escuis Piña,1,1,1.00
2026-06-28,VARIANTE,Lechera,2,2,2.00
2026-06-28,VARIANTE,Lechero,1,1,7.00
2026-06-28,VARIANTE,Mantequilla,1,1,10.00
2026-06-28,VARIANTE,Migada Delgada,1,1,1.00
2026-06-28,VARIANTE,Naturales,1,1,1.00
2026-06-28,VARIANTE,Normal,2,2,69.00
2026-06-28,VARIANTE,Valle Frut,1,1,1.00
2026-06-29,EXTRA,Bistec (1 pza.),5,5,5.00
2026-06-29,EXTRA,Frijoles,4,4,5.00
2026-06-29,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-06-29,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-06-29,EXTRA,Pieza Tortilla de Maíz,3,1,1.00
2026-06-29,PETICION,En dos platos,1,1,1.00
2026-06-29,PETICION,Poca Lechuga,1,1,1.00
2026-06-29,PETICION,Sin Aguacate,1,1,1.00
2026-06-29,PETICION,Sin Crema,3,3,5.00
2026-06-29,PETICION,Sin Frijoles,1,1,1.00
2026-06-29,PETICION,Sin Tomate,3,3,3.00
2026-06-29,VARIANTE,Coca Cola,2,2,7.00
2026-06-29,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-06-29,VARIANTE,Coca Light,1,1,2.00
2026-06-29,VARIANTE,Delaware,1,1,1.00
2026-06-29,VARIANTE,Fanta,1,1,1.00
2026-06-29,VARIANTE,Leche Aparte,1,1,2.00
2026-06-29,VARIANTE,Lechero,1,1,1.00
2026-06-29,VARIANTE,Mantequilla,1,1,7.00
2026-06-29,VARIANTE,Normal,2,2,38.00
2026-06-29,VARIANTE,Poca leche,1,1,1.00
2026-06-29,VARIANTE,Valle Frut,1,1,1.00
2026-06-30,EXTRA,Bistec (1 pza.),3,3,6.00
2026-06-30,EXTRA,Doble Guiso,2,2,3.00
2026-06-30,EXTRA,Frijoles,1,1,1.00
2026-06-30,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-06-30,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-06-30,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-06-30,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-06-30,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-06-30,EXTRA,Pieza Tortilla de Maíz,13,3,3.00
2026-06-30,EXTRA,Queso,4,3,3.00
2026-06-30,EXTRA,Relleno de Guisados,2,2,2.00
2026-06-30,PETICION,En dos platos,2,2,2.00
2026-06-30,PETICION,Escurrida,2,2,5.00
2026-06-30,PETICION,Sin Aguacate,1,1,1.00
2026-06-30,PETICION,Sin Crema,6,6,6.00
2026-06-30,PETICION,Sin Frijoles,1,1,1.00
2026-06-30,PETICION,Sin Tomate,1,1,1.00
2026-06-30,PETICION,Sin Verduras,2,2,2.00
2026-06-30,VARIANTE,Coca Cola,2,2,20.00
2026-06-30,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-06-30,VARIANTE,Coca Light,1,1,2.00
2026-06-30,VARIANTE,Crema,1,1,1.00
2026-06-30,VARIANTE,Escuis Manzana,1,1,2.00
2026-06-30,VARIANTE,Fresca,1,1,1.00
2026-06-30,VARIANTE,Lechero,1,1,1.00
2026-06-30,VARIANTE,Mantequilla,1,1,8.00
2026-06-30,VARIANTE,Normal,2,2,59.00
2026-06-30,VARIANTE,Poca leche,1,1,1.00
2026-06-30,VARIANTE,Tierno,1,1,1.00
2026-07-01,EXTRA,Bistec (1 pza.),1,1,1.00
2026-07-01,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-07-01,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-07-01,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-07-01,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-07-01,EXTRA,Huevo Revuelto (p/relleno),3,3,4.00
2026-07-01,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-07-01,EXTRA,Queso,1,1,1.00
2026-07-01,EXTRA,Relleno de Guisados,4,4,4.00
2026-07-01,PETICION,Doradita,2,2,2.00
2026-07-01,PETICION,Escurrida,2,2,2.00
2026-07-01,PETICION,Frijoles Aparte,1,1,1.00
2026-07-01,PETICION,Poca Lechuga,1,1,1.00
2026-07-01,PETICION,Sin Aguacate,3,3,3.00
2026-07-01,PETICION,Sin Crema,6,6,6.00
2026-07-01,PETICION,Sin Lechuga,4,4,6.00
2026-07-01,PETICION,Sin Queso,4,4,4.00
2026-07-01,PETICION,Sin Tomate,2,2,2.00
2026-07-01,PETICION,Sin Verduras,1,1,1.00
2026-07-01,VARIANTE,Coca Cola,2,2,10.00
2026-07-01,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-07-01,VARIANTE,Crema,1,1,1.00
2026-07-01,VARIANTE,Diluido con Agua,1,1,1.00
2026-07-01,VARIANTE,Escuis Fresa,1,1,1.00
2026-07-01,VARIANTE,Leche Aparte,1,1,1.00
2026-07-01,VARIANTE,Lechera,1,1,1.00
2026-07-01,VARIANTE,Lechero,1,1,2.00
2026-07-01,VARIANTE,Mantequilla,1,1,1.00
2026-07-01,VARIANTE,Migada Delgada,1,1,1.00
2026-07-01,VARIANTE,Normal,2,2,30.00
2026-07-01,VARIANTE,Poca leche,1,1,1.00
2026-07-01,VARIANTE,Sprite,1,1,1.00
2026-07-02,EXTRA,Bistec (1 pza.),4,4,4.00
2026-07-02,EXTRA,Frijoles,2,2,2.00
2026-07-02,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-07-02,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,3.00
2026-07-02,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-07-02,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-07-02,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-07-02,EXTRA,Pieza Tortilla de Maíz,7,3,3.00
2026-07-02,EXTRA,Queso,3,2,2.00
2026-07-02,EXTRA,Relleno de Guisados,5,5,5.00
2026-07-02,PETICION,Sin Aguacate,2,2,2.00
2026-07-02,PETICION,Sin Crema,9,9,10.00
2026-07-02,PETICION,Sin Lechuga,1,1,2.00
2026-07-02,PETICION,Sin Tomate,2,2,2.00
2026-07-02,PETICION,Sin Verduras,1,1,2.00
2026-07-02,VARIANTE,Coca Cola,2,2,11.00
2026-07-02,VARIANTE,Coca Cola Sin Azúcar,2,2,13.00
2026-07-02,VARIANTE,Coca Light,1,1,2.00
2026-07-02,VARIANTE,Crema,1,1,1.00
2026-07-02,VARIANTE,Fanta,1,1,1.00
2026-07-02,VARIANTE,Leche Aparte,2,2,4.00
2026-07-02,VARIANTE,Lechera,1,1,1.00
2026-07-02,VARIANTE,Mantequilla,1,1,7.00
2026-07-02,VARIANTE,Naturales,1,1,1.00
2026-07-02,VARIANTE,Normal,2,2,42.00
2026-07-02,VARIANTE,Valle Frut,1,1,1.00
2026-07-03,EXTRA,Bistec (1 pza.),5,5,6.00
2026-07-03,EXTRA,Doble Guiso,1,1,1.00
2026-07-03,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-07-03,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-07-03,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-07-03,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-07-03,EXTRA,Queso,2,1,1.00
2026-07-03,EXTRA,Relleno de Guisados,4,4,4.00
2026-07-03,PETICION,Doradita,2,2,5.00
2026-07-03,PETICION,Escurrida,1,1,1.00
2026-07-03,PETICION,Poca Lechuga,1,1,1.00
2026-07-03,PETICION,Sin Aguacate,1,1,1.00
2026-07-03,PETICION,Sin Crema,9,9,11.00
2026-07-03,PETICION,Sin Frijoles,1,1,1.00
2026-07-03,PETICION,Sin Tomate,4,4,4.00
2026-07-03,PETICION,Sin Verduras,1,1,1.00
2026-07-03,VARIANTE,Bocol delgado,2,2,3.00
2026-07-03,VARIANTE,Coca Cola,2,2,9.00
2026-07-03,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-07-03,VARIANTE,Coca Light,1,1,3.00
2026-07-03,VARIANTE,Escuis Manzana,1,1,2.00
2026-07-03,VARIANTE,Escuis Piña,1,1,1.00
2026-07-03,VARIANTE,Lechero,1,1,1.00
2026-07-03,VARIANTE,Normal,2,2,28.00
2026-07-03,VARIANTE,Poca leche,1,1,1.00
2026-07-03,VARIANTE,Sprite,1,1,1.00
2026-07-04,EXTRA,Bistec (1 pza.),3,3,4.00
2026-07-04,EXTRA,Doble Guiso,4,4,4.00
2026-07-04,EXTRA,Frijoles,1,1,4.00
2026-07-04,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-07-04,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-07-04,EXTRA,Huevo Estrellado Medio (2 pzas.),4,4,5.00
2026-07-04,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-07-04,EXTRA,Pieza Tortilla de Maíz,8,2,2.00
2026-07-04,EXTRA,Queso,1,1,1.00
2026-07-04,PETICION,Doradita,2,2,2.00
2026-07-04,PETICION,En dos platos,2,2,2.00
2026-07-04,PETICION,Escurrida,3,3,3.00
2026-07-04,PETICION,Poca Lechuga,1,1,1.00
2026-07-04,PETICION,Sin Crema,7,7,7.00
2026-07-04,PETICION,Sin Frijoles,2,2,2.00
2026-07-04,PETICION,Sin Queso,3,3,3.00
2026-07-04,PETICION,Sin Tomate,2,2,2.00
2026-07-04,PETICION,Sin Verduras,3,3,3.00
2026-07-04,PETICION,Verdura Aparte,1,1,1.00
2026-07-04,VARIANTE,Coca Cola,2,2,13.00
2026-07-04,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-07-04,VARIANTE,Escuis Hierro,1,1,1.00
2026-07-04,VARIANTE,Escuis Manzana,1,1,1.00
2026-07-04,VARIANTE,Leche Aparte,1,1,2.00
2026-07-04,VARIANTE,Mantequilla,1,1,3.00
2026-07-04,VARIANTE,Normal,2,2,62.00
2026-07-04,VARIANTE,Poca leche,1,1,1.00
2026-07-04,VARIANTE,Valle Frut,1,1,1.00
2026-07-05,EXTRA,Bistec (1 pza.),6,6,6.00
2026-07-05,EXTRA,Frijoles,1,1,1.00
2026-07-05,EXTRA,Huevo Estrellado Cocido (2 pzas.),4,4,4.00
2026-07-05,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-07-05,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-07-05,EXTRA,Huevo Revuelto (2 pzas.),6,6,7.00
2026-07-05,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-07-05,EXTRA,Pieza Tortilla de Maíz,2,1,1.00
2026-07-05,EXTRA,Queso,3,1,1.00
2026-07-05,EXTRA,Queso Extra Pieza,1,1,1.00
2026-07-05,EXTRA,Relleno de Guisados,3,3,3.00
2026-07-05,PETICION,Doradita,4,2,4.00
2026-07-05,PETICION,En dos platos,2,2,2.00
2026-07-05,PETICION,Escurrida,2,2,6.00
2026-07-05,PETICION,Frijoles Aparte,2,2,2.00
2026-07-05,PETICION,Poca Lechuga,1,1,1.00
2026-07-05,PETICION,Poco Frijol,1,1,1.00
2026-07-05,PETICION,Sin Aguacate,2,2,2.00
2026-07-05,PETICION,Sin Crema,5,5,5.00
2026-07-05,PETICION,Sin Frijoles,3,3,3.00
2026-07-05,PETICION,Sin Lechuga,2,2,2.00
2026-07-05,PETICION,Sin Tomate,5,5,5.00
2026-07-05,PETICION,Sin Verduras,3,3,3.00
2026-07-05,PETICION,Verdura Aparte,2,2,2.00
2026-07-05,VARIANTE,Coca Cola,2,2,10.00
2026-07-05,VARIANTE,Coca Cola Sin Azúcar,2,2,7.00
2026-07-05,VARIANTE,Coca Light,1,1,2.00
2026-07-05,VARIANTE,Escuis Hierro,1,1,1.00
2026-07-05,VARIANTE,Leche Aparte,1,1,3.00
2026-07-05,VARIANTE,Lechero,1,1,5.00
2026-07-05,VARIANTE,Mantequilla,1,1,14.00
2026-07-05,VARIANTE,Migada Delgada,1,1,1.00
2026-07-05,VARIANTE,Naturales,1,1,1.00
2026-07-05,VARIANTE,Normal,2,2,64.00
2026-07-05,VARIANTE,Valle Frut,1,1,2.00
2026-07-06,EXTRA,Bistec (1 pza.),3,3,3.00
2026-07-06,EXTRA,Frijoles,2,2,3.00
2026-07-06,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-07-06,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-07-06,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-07-06,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-07-06,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-07-06,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-07-06,EXTRA,Pieza Tortilla de Maíz,12,3,4.00
2026-07-06,EXTRA,Queso,2,1,1.00
2026-07-06,EXTRA,Relleno de Guisados,5,5,6.00
2026-07-06,PETICION,Doradita,2,2,4.00
2026-07-06,PETICION,Poca Lechuga,1,1,1.00
2026-07-06,PETICION,Sin Aguacate,1,1,1.00
2026-07-06,PETICION,Sin Crema,6,6,6.00
2026-07-06,PETICION,Sin Frijoles,1,1,1.00
2026-07-06,PETICION,Sin Lechuga,4,4,4.00
2026-07-06,PETICION,Sin Tomate,3,3,3.00
2026-07-06,PETICION,Sin Verduras,1,1,2.00
2026-07-06,PETICION,Verdura Aparte,1,1,1.00
2026-07-06,VARIANTE,Coca Cola,2,2,13.00
2026-07-06,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-07-06,VARIANTE,Coca Light,1,1,2.00
2026-07-06,VARIANTE,Lechero,1,1,1.00
2026-07-06,VARIANTE,Mantequilla,1,1,3.00
2026-07-06,VARIANTE,Normal,2,2,44.00
2026-07-06,VARIANTE,Poca leche,1,1,2.00
2026-07-06,VARIANTE,Tierno,1,1,1.00
2026-07-07,EXTRA,Bistec (1 pza.),3,3,5.00
2026-07-07,EXTRA,Frijoles,1,1,1.00
2026-07-07,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-07-07,EXTRA,Huevo Estrellado Medio (2 pzas.),5,5,5.00
2026-07-07,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-07-07,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-07-07,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-07-07,EXTRA,Pieza Tortilla de Maíz,5,2,2.00
2026-07-07,EXTRA,Queso,1,1,1.00
2026-07-07,EXTRA,Relleno de Guisados,1,1,1.00
2026-07-07,PETICION,Doradita,4,4,11.00
2026-07-07,PETICION,En dos platos,1,1,1.00
2026-07-07,PETICION,Escurrida,1,1,1.00
2026-07-07,PETICION,Frijoles Aparte,2,2,2.00
2026-07-07,PETICION,Sin Aguacate,3,3,3.00
2026-07-07,PETICION,Sin Crema,6,6,6.00
2026-07-07,PETICION,Sin Frijoles,1,1,1.00
2026-07-07,PETICION,Sin Lechuga,1,1,1.00
2026-07-07,PETICION,Sin Tomate,3,3,3.00
2026-07-07,PETICION,Verdura Aparte,2,2,2.00
2026-07-07,VARIANTE,Coca Cola,2,2,10.00
2026-07-07,VARIANTE,Coca Cola Sin Azúcar,1,1,6.00
2026-07-07,VARIANTE,Coca Light,1,1,1.00
2026-07-07,VARIANTE,Crema,1,1,1.00
2026-07-07,VARIANTE,Diluido con Agua,1,1,1.00
2026-07-07,VARIANTE,Escuis Fresa,1,1,1.00
2026-07-07,VARIANTE,Fanta,1,1,1.00
2026-07-07,VARIANTE,Leche Aparte,1,1,3.00
2026-07-07,VARIANTE,Mantequilla,2,2,6.00
2026-07-07,VARIANTE,Mermelada de Fresa,1,1,2.00
2026-07-07,VARIANTE,Normal,2,2,54.00
2026-07-07,VARIANTE,Poca leche,1,1,1.00
2026-07-07,VARIANTE,Valle Frut,1,1,1.00
2026-07-08,EXTRA,Doble Guiso,1,1,1.00
2026-07-08,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-07-08,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-07-08,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-07-08,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-07-08,EXTRA,Queso,3,3,3.00
2026-07-08,PETICION,En dos platos,2,2,2.00
2026-07-08,PETICION,Escurrida,4,4,6.00
2026-07-08,PETICION,Poco Frijol,1,1,1.00
2026-07-08,PETICION,Sin Aguacate,4,4,5.00
2026-07-08,PETICION,Sin Crema,6,6,7.00
2026-07-08,PETICION,Sin Tomate,3,3,4.00
2026-07-08,PETICION,Sin Verduras,4,4,4.00
2026-07-08,PETICION,Verdura Aparte,1,1,1.00
2026-07-08,VARIANTE,Coca Cola,2,2,9.00
2026-07-08,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-07-08,VARIANTE,Coca Light,1,1,1.00
2026-07-08,VARIANTE,Escuis Fresa,1,1,1.00
2026-07-08,VARIANTE,Escuis Manzana,1,1,1.00
2026-07-08,VARIANTE,Fanta,1,1,1.00
2026-07-08,VARIANTE,Lechero,1,1,2.00
